username,tweet_text,Subjectivity,Polarity,Analysis
lifeofmediakid,iPhone 14 be giving 😊,0.0,0.0,Neutral
d__raptis,✨iPhone 14 mockup✨ on  AppleEvent iphone14 ,0.0,0.0,Neutral
VenlafaxineHoe,"What a week I’ve had. First the iPhone 14 gets released, then it’s R U OK day, then the queen dies! Wow!",0.611111111111111,0.3333333333333333,Positive
comprobar_url,Vodafone launches the Phone Buy-Back Guarantee with the release of the brand new Apple iPhone 14  ,0.45454545454545453,0.13636363636363635,Positive
Niiocanta,"We’re all deeply concerned by the news

My thoughts are with Her Majesty The Queen and her family and the people of UK 🇬🇧 at this time.

Tuchel || AppleEvent || iphone 14 iPhone14Pro ",0.4,0.0,Neutral
nunyabeejwax,My phone after iphone 14 dropped ,0.0,0.0,Neutral
Charselord_Tech,"_haryo Because you are getting similar features on the iphone 14.
All the new features are packed in the iphone 14 pro and pro max, hmm still cool 🆒😎",0.5015151515151515,0.1621212121212121,Positive
cybervillager,"iPhone 14 Pro Max prices 🥹
AppleEvent iPhone14ProMax ",0.0,0.0,Neutral
atpfm,"499: Living Is Pretty Important to Me


Apple Watch Ultra and Series 8, iPhone 14 and 14 Pro, the second-generation AirPods Pro, and executives standing on mountains.",1.0,0.325,Positive
xBUBSEYx,Why do people insist on buying iPhones? They're finally adding shit to the iPhone 14 that android and Samsung have had for the past 4 years 🤣,0.6833333333333332,-0.15,Negative
TheEnli72119052,Steve Jobs' Daughter Eve Mocks New iPhone 14 Following Launch ,0.2772727272727273,0.06818181818181818,Positive
DaGeezer007, Why have you removed the iPhone 13 Pro Max from the Apple Store since yesterday’s release 🤷🏼‍♂️ Is it because the iPhone 14 is the 13 Pro Max in disguise 🕵🏼‍♂️,0.0,0.0,Neutral
corvid317,"Apple debuts iPhone 14, updates Apple Watch, AirPods Pro ",0.0,0.0,Neutral
Koustavpaul,Apple iPhone 14 launch: Steve Jobs’ daughter brutally trolled iPhone 14 on Instagram | Technology News ,1.0,-0.875,Negative
Darkenny_ola,"Me saving someone holding Iphone 14😐 
iPhone14 iPhone14Pro ",0.0,0.0,Neutral
miramysaraaa,IPHONE 14!! APPLE WATCH SERIES 8!!😫,0.0,0.0,Neutral
Aliyuahmad_,Is like iPhone 14 will not rush quickly in Nigerian market this time around. 🌚 ,0.5,0.3333333333333333,Positive
ViralMNews,"iPhone 14 vs iPhone 14 Plus vs iPhone 13: Price in India, Specifications Compared ",0.0,0.0,Neutral
totallynotretro,"     Exactly! I had multiple Galaxy phones and a Pixel and I was never happy, even when I got the biggest versions each time.

I have a stock iPhone 11 and I don’t feel the need to upgrade even with the 14 announced yesterday. Definitely satisfied with my phone",0.5625,0.103125,Positive
SeeAreEff, So a $450 pixel 6a is nitpicked for a 60hz display ... But the $800 iPhone 14 is great with a 60hz display?,0.75,0.8,Positive
MallTwisty,"iPhone 14 case l Temdan designed 7 in 1 for iPhone 14 military grade drop protection case l heavy duty iPhone 14 screen protector
",0.3,-0.15000000000000002,Negative
mysmartprice,"AppleEvent 2022 | iPhone 14 Series, Apple Watch and Airpods Pro

Watch here:  ",0.0,0.0,Neutral
_addycat,Kinda want that new iPhone 14 pro max NGL,0.45454545454545453,0.13636363636363635,Positive
mirrorballgly,"i promised myself i’ll upgrade my iphone in 2024 but this iphone 14 features are teasing me 🥺 stay strong, self. fight the urge lol",0.7166666666666666,0.6166666666666667,Positive
_darioroa,Is there any way to test live activities on iPhone 14 Pro simulator?,0.5,0.13636363636363635,Positive
TarunKshetrapal,"Probably the biggest new features for the iPhone 14 and 14 Plus isn't one you'll use ever day, but you'll be glad you have it if you need it. VTeam ",0.7272727272727273,0.3181818181818182,Positive
Ssempijjastanle,"Ugandans: I won’t buy the iPhone 14, it’s pretty much the same as the iPhone 13, 12 and 11 

Apple: How about these new features ? 🤷🏾‍♂️ ",0.44488636363636364,0.1465909090909091,Positive
usasharenews,iPhone 14 to have satellite emergency SOS feature ,0.0,0.0,Neutral
serglotz,", what is the oldest iOS version you support? Will the ring work on the iPhone 7 running iOS 14?",0.0,0.0,Neutral
ShopAtYubeyi,"The new iPhone 14 will have emergency satellite connectivity and car crash detection technology.

WHAT DO YOU EXPECT THEN?

Yubeyi ",0.45454545454545453,0.13636363636363635,Positive
Granthshalaind,"Apple iphone 14 India price launch date: Four models of iPhone 14 series launched, know Indian price and availability ",0.0,0.0,Neutral
StatsbyJordan,"Iphone 14 is out,hmmm

I don't like buying things that has Even Number in it, I'll wait for iphone 15,it's Odd numbers that I like 🙂.",0.25,-0.16666666666666666,Negative
Chen_Dogg,"Apple: iPhone 14 is available today!
my current iPhone trying to open slack: ",0.43333333333333335,0.16666666666666666,Positive
Itsshadrack_,"Ladies and gentlemen. The iPhone 14.😎
",0.0,0.0,Neutral
tekong,takde iphone 14 pro dynamic island,0.16666666666666666,0.0,Neutral
dang3rclips,Iphone 14 - Cotizar 0,0.0,0.0,Neutral
realtechidence,"iPhone 14 maintains that characteristic 6.1-inch screen, the inexhaustible Lightning connection, and the renowned Apple A15 Bionic processor.

",0.4666666666666666,-0.06666666666666667,Negative
mattesmatt2020,"__ Haha I mean is he wrong? Who needs the iphone 14, or I mean iphone 3,4,5,6,X,max, etc. 

They're all the same 🤣",0.54,-0.185,Negative
wsls,"Pricing for the standard iPhone 14 will start at $799; the deluxe iPhone 14 Pro Max will start at $1,099. ",0.45,0.3,Positive
DabulaMarvin,Can you please by me a Cheaper one than IPhone 14 pro ?,0.0,0.0,Neutral
randomwonders85,Even Steve Jobs' daughter is mocking the iPhone 14 ,0.0,0.0,Neutral
gtinari,"it's always fascinating just how ignorant and shallow the general public is. the iPhone 14 Pro and AirPods Pro 2 are brand new in nearly every way other than design, but because it doesn't shoot fireworks in the sky when you get an email, they're apparently boring and identical.",0.5182765151515152,-0.05899621212121213,Negative
hpbrai123,Interesting &amp; helpful Feature by Apple: Users can use Emergency SOS to text when they are out of cellular &amp; Wi-Fi coverage via satellite in the newly launched iPhone series of iPhone 14. ❤️,0.4772727272727273,0.3181818181818182,Positive
terpsichore_los,Apple reveals iPhone 14 Pro and Watch Ultra - BBC News ,0.0,0.0,Neutral
NoveltyRiku,"Apple announced iPhone 14 along with new AirPods and a Apple Watch yesterday.

Satellite companies rose after the announcement of doing satellite calls.

GameStop rose afterhours after reporting earnings and an FTX partnership. 

5/🧵",0.7848484848484848,0.4454545454545455,Positive
AtiyaahDollfie," we need to offset the negative press from Steve Jobs' baby daughter saying ""The iPhone 14 sucks""",0.35,-0.3,Negative
HeavenSentXXXX,The iPhone 14 is on my end of the year wish list indefinitely,0.0,0.0,Neutral
htxtafrica,iStore will open iPhone 14 pre-orders on 16th September ,0.5,0.0,Neutral
UwinstonC,iphone 14 is out on pre order i can get rid of my phone cover now 🤷🏿‍♂️,0.0,0.0,Neutral
Adereal_gadgets,"No speculations, no rumors, these are the confirmed features on the iPhone 14 pro and pro max. ",1.0,0.4,Positive
foodie0326,I love you 3000 so don’t ask me to gift you an iphone 14 worth 80000+ ,0.35,0.4,Positive
onuwiz,"I no too like this new IPhone 14, the length too long, I go wait for iPhone 15🙈🙈
NewIphone 
Iphone14",0.42727272727272725,0.043181818181818175,Positive
TheRealDrKush,iPhone 14  forget that we need wireless power in for iPhone to be made out of glass umm should be a whole Solar charge iPhone by now!!! Better batteries Solar batteries &amp; wireless ports for wireless IPhone 14 for outside is needed !!! With advanced solar technology &amp; more,0.41,0.35812499999999997,Positive
Myinfogh_,"I need a sugar mummy to buy me the iPhone 14 – Mr Drew reveals  

Wizkid  Vodafone  Mitrovic GoodMorningGhana Queen BurnaBoy  haruna iddrisu  Sheggz  Izzy Foolish Asake  BEAUTY TUKURA  GIDIGBA CitiCBS Rachel Nigeria Accra  godhasfailedme  mahama",0.0,0.0,Neutral
usernameisjc,Need me an iPhone 14 mini pro max!,0.0,0.0,Neutral
thecekodok,10 Interesting and Disappointing Things About the iPhone 14 Series  via  iphone14,0.6,-0.04999999999999999,Negative
skfc07,iPhone 14 is coming out and I’m still struggling with my iPhone 12 💔,0.0,0.0,Neutral
TheShadowBender,iPhone 14 plus will be sold a lot,0.0,0.0,Neutral
Mxtaung,_Mady For it’s just the iPhone 14 Pro I was impressed that much,0.6,0.6,Positive
CAGUWA_2, iPhone 14 😎,0.0,0.0,Neutral
_Afro_Queen_,i love how that purple iphone 14 looks,0.6,0.5,Positive
Charselord_Tech,"_haryo The e-sim stuff isn't that available in Nigeria for now, only MTN offers that I guess. 
My own thoughts on this device is that people making use of 13 pro or pro max shouldn't upgrade to iphone 14.😎🤬",0.6,0.275,Positive
scorpiobbyyyy,So I should’ve just waited for the iPhone 14…,0.0,0.0,Neutral
SamsticksRebirt,_xx Yes... iphone 14 is out,0.0,0.0,Neutral
kriztechnews,iPhone 14 series gets Satellite Connectivity: What it is and how does it work?  ,0.0,0.0,Neutral
DailyMultanNews,iPhone 14 Pro Max with A16 chipset appears on Geekbench with minimal performance improvement ,0.6,-0.1,Negative
Scarybooster1,  It’s only $800 not bad for a titanium watch that does all that. I’m tempted but my mom wants the new iPhone 14 Pro so will get that for her instead. My Apple Watch 6 works fine,0.5442424242424242,0.2206060606060606,Positive
Mukaranga3, iPhone 14 🌚,0.0,0.0,Neutral
Jovany_Nieves,"I find it interesting how the tech community overall are positive over the minimal upgrades for the iPhone 14/Pro &amp; Apple Watch Ultra. 

36 hrs of battery life for a $799 watch. Disgusting. 

Buy a Garmin instead with 28 days of use with more features. 

AppleEvent iPhone14Pro",0.5242424242424243,0.02121212121212122,Positive
pplteatime,She all bout the iPhone 14 now lmao,1.0,0.6,Positive
Petitedoll4,Pre order for the iPhone 14 start tomorrow.,0.0,0.0,Neutral
thecekodok,The iPhone 14 Sold in China Does Not Support the Emergency SOS Feature U...  via  iphone14 china,0.0,0.0,Neutral
alfredorc_,Liked on YouTube: iPhone 14 Pro is Genius. ,0.8,0.6,Positive
iTechNewzz,iPhone 14 Pro Max with A16 chipset appears on Geekbench with minimal performance improvement ,0.6,-0.1,Negative
SwimPay,"iPhone 14 Pro: How A16 Bionic Chip Is Powering iPhone 14 Pro, Pro Max’s Redesigned Features ",0.0,0.0,Neutral
iTechNewzz,"How to pre-order iPhone 14, Plus, Pro and Pro Max ",0.0,0.0,Neutral
iTechNewzz,"iPhone 14 Pro Always-On Display: How it Works, What It Looks Like, Impact on Battery Life, and More ",0.5,0.5,Positive
allnewsngr,"iPhone 14  Arrives With Pill Notch, Always-On Display, New Camera ",0.45454545454545453,0.13636363636363635,Positive
erickmariki1,Makumbusho tayari iphone 14 used from UK zipo😂😂😭😭😭,0.0,0.0,Neutral
YT_Blockbuster,"This really sucks for the iPhone 14 Pro, which starts at a whopping ₹1,29,000.

Apple manufacturing the Pro series in India would drop the price by atleast 20k, making it acceptable at 1L. Specially with the underwhelming iPhone 14 and 14 Plus, this is the best time to get a 13.",0.3904761904761905,0.3523809523809524,Positive
iamphyr,Looks like I’ll be getting the iPhone 14,0.0,0.0,Neutral
SkinSkins4,I finally think the iPhone 14 will frustrate people enough to realize they've been buying the same phone for 10 years. Seriously though.,0.5729166666666666,-0.08333333333333333,Negative
BPissuenews,Steve Jobs Daughter Eve Jobs iPhone 14 Reaction ,0.0,0.0,Neutral
RSalermo," No iPhone 14 for me this year. I'm sticking with my iPhone 12, which still has many of the features I use daily. However, I did order the Ultra  Watch.",0.25,0.25,Positive
Ryced_,Well time to pre-order the new iPhone 14 plus goodbye $1400 and some change just gotta wait until October to get the phone in my hands lol,0.5772727272727273,0.4681818181818182,Positive
Mocherexs,  Tell him to run me iPhone 14,0.0,0.0,Neutral
AppleNews_b,"iPhone 14 Pro Max with A16 chipset appears on Geekbench with minima... (

Only the iPhone 14 Pro and 14 Pro Max are getting the new Apple A16 chipset, the iPhone 14 a...

Add your highlights:

 apple",0.7272727272727273,0.06818181818181818,Positive
comino_gomez,iPhone 13 iPhone 14 ,0.0,0.0,Neutral
justAT3chGuy,__ _cook  My watch gives me at best 3 days of normal usage. 2 on a heavy day. Plus the iPhone 13 Pros battery is way bigger then the watch’s I think it can handle a simple version of what apple has done on the 14 pros,0.4614285714285714,0.19,Positive
RoyalNewsfeed,"The 5 Best Features of the iPhone 14, Ranked  news stocks stockmarketnews",0.3,1.0,Positive
basavrajmb,Even Steve Jobs' daughter is mocking the iPhone 14 ,0.0,0.0,Neutral
IAmNotorious_,If you have verizon or wanna switch come see me bout them iPhone 14 preorders tomorrow ! 🤌🏾📲,0.0,0.0,Neutral
TheRealDrKush,iPhone 14 better come with a Solar charger in a wireless port plug !!!!,0.5,1.0,Positive
DoubleT2323,"Think I’m gonna go back to black this year for the iPhone. iPhone 14 pro max, space black, 256gb. All set for pre orders tomorrow. AppleEvent",0.2888888888888889,-0.1111111111111111,Negative
budor432,Make I kuku wait for iPhone 15 or 16 e go kuku come outside in the next 6 months I no too like this 14 😂😂,0.025,0.0,Neutral
Biswaji39516992,iPhone 14 launch: Here are the devices Apple revealed at its ‘Far Out’ event yesterday ,1.0,0.1,Positive
sumedhathawale0,"Perspective | iPhone 14 hands on: Apple leans into safety, and fear ",0.0,0.0,Neutral
wbz,iPhone 14 to have satellite emergency SOS feature ,0.0,0.0,Neutral
themannextdooor,"finally, Apple has launched iPhone 14 with something new.. that is a hover dashboard on the screen

AppleEvent iPhone14",0.7272727272727273,0.06818181818181818,Positive
rayasunc1on,"*Saw iPhone 14
*asks myself kng when maguba akon phone.",0.0,0.0,Neutral
demby_rich, Twitter for iPhone 14 mini.,0.0,0.0,Neutral
coinspeaker,"Apple Maintains Flat Pricing for iPhone 14 in US but Hiked Price in Key Markets
 ",0.5625,-0.0125,Negative
TheQrius,"What’s new with the iPhone 14 and how much will it cost you to own one?


  
iphone iphone14pro iphone14promax iphone14series iPhone14",0.5515151515151515,0.3121212121212121,Positive
Thonia_Aroh,"I no like this iPhone 14, the length too long, I go wait for iPhone 15…",0.4,-0.05,Negative
DigitalSphereT,"Let's guess, who will be the first to copy the iPhone Dynamic Island design.

Note: Apple is naming iPhone 14 Pro pill cutout design the ""Dynamic Island"".

AppleEvent",0.2222222222222222,0.08333333333333333,Positive
DENOBREGA82, Brazil 🇧🇷 is more innovative than USA 🇺🇸 they do have eSIM 😉 but again this iPhone 14 is only without SIM in US even Canada 🇨🇦 has a SIM tray…US-CANADA borders might get busy on release day 😆,0.7,0.275,Positive
Granthshalaind,"Apple’s new phone and watch launch: The company introduced 4 models of the iPhone 14 series, its starting price is Rs 79,900 ",0.2772727272727273,0.06818181818181818,Positive
BlueMoonTrades,upgrading from IPhone 13 to 14 😝 Apple AppleEvent $AAPL ,0.0,0.0,Neutral
NextPitCOM,Speed checkout: Apple lets you configure your iPhone 14 pre-order early ,0.3,0.1,Positive
bbrocoli_,COME ON BRUH THE IPHONE 14  WAS ANNOUNCED YESTERDAY WTF GOIN ON ,1.0,-0.5,Negative
lydiarazali_,"iPhone 14 just released and i bought my iPhone 13 Pro Max three months ago at the same price with the new 14 Pro Max. Shit

Apple really got meeeee! (brb crying) 😭",0.4359090909090909,-0.0027272727272727336,Negative
elonmuskskid, I’ve always been an iPhone guy solely because most apps anymore are tailored for the experience solely on apple devices. I’d say go for the 14 Pro and not the max since the price is a little lower and all you’re missing out on is a little more screen ultimately.,0.5083333333333333,0.07083333333333333,Positive
leadinghands,Apple Removes SIM Card Tray on All iPhone 14 Models in U.S. ,0.0,0.0,Neutral
MallTwisty,"PROXA designed for iPhone 14 military grade drop protection case COMPATIBLE with Magsafe charger
",0.1,-0.1,Negative
jomoonso, THEY GOTTA GIVE ME THE IPHONE 14 FOR FREE FOR THIS,0.8,0.4,Positive
fazdj21," From the snippets I’ve seen so far, it looks like the iPhone 14 Pro Max may be what I upgrade to. I’m going to reserve my final decision until I watch the entire Keynote. I can’t upgrade until December anyway. Lots of time to think it over. 🤔📱",0.875,0.03333333333333333,Positive
Shadow_Leak,Beautiful Wallpapers of iPhone 14 Series 😍 ,1.0,0.85,Positive
Granthshalaind,"Samsung targets Apple: On the launch of the iPhone-14 series, it said, ‘When it is folded, tell it, there are many options of foldable phones in the Galaxy series’ ",0.5,0.5,Positive
kalashwini,"This year's Apple event seemed quite promising towards their product.
The Iphone 14 pro and pro max series came up with needed advancement in it.
AppleEvent",0.5,0.2,Positive
OrejaDeZumbador,IPhone 13 vs. IPhone 14 ,0.0,0.0,Neutral
newsforsocial,Speed checkout: Apple lets you configure your iPhone 14 pre-order early | News 4 Social ,0.18333333333333332,0.06666666666666667,Positive
barbadionmymind,People upgrading for iphone 13 to iPhone 14 after iPhone 14 launch ,0.0,0.0,Neutral
mackjgke,  iPhone 14 pro max don't @ me !! Like I said my wife has the s22 ultra and like I said IDC what kinda phone you got the app is trash on Android. Snkrs app was released on iPhone before Android so.... Snkrs live didn't hit android til when this year  🤔🤔🤔,0.5,0.13636363636363635,Positive
Jit_Mukherje,"  Patience doston, patience.
Suna hai iPhone 14 launch &amp; first lot China se hoga, lekin usske baad ka lot Make in India hoga. 
If that’s true - we buy from the later lot, not  that ‘China ka maal’. 
Mai kahta rahta hun na - ‘Timing is everything in life’.",0.3277777777777778,0.19999999999999998,Positive
SmithTechie, But was this violence necessary after Apple unveiling its iPhone 14 series...??? 👀👀🤔🤔😳😳🙌🏽🙌🏽🙌🏽😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 ,1.0,0.0,Neutral
Ariesqueeeenn,What colour of this iPhone 14 are we buying and how many are we buying?🤔🤔🤔 ,0.5,0.5,Positive
techopenion,"iPhone 14 Pro Max vs Samsung Galaxy S22 Ultra: Price in India, Specifications Compared ",0.0,0.0,Neutral
FerrerMafehn,✌ Does Apple's bold iPhone 14 eSIM move mean the end of SIM cards? - TechRadar tech ITRTG ➦  ,0.6770833333333333,0.010416666666666657,Positive
devanshdman,Playing GTA 5 on iPhone 14 &amp; 14 Pro  ,0.0,0.0,Neutral
theantonioreza,"If you own the iPhone 12, don’t buy the iPhone 14. It’s almost the same. 

Instead, buy 5 shares of Apple stock. 

Owner &gt; Consumer",0.5625,0.3,Positive
HaydnBlower,Just finished watching AppleEvent and it’s safe to say I’m getting the space black iPhone 14 Pro Max,0.4666666666666667,0.16666666666666669,Positive
NajustTweet,This iPhone 14 go hard buea girls for usam ehhh.🤔🤔🤔,0.5416666666666666,-0.2916666666666667,Negative
racunindo,"✨ rekomendasi sweater gemas under 100k✨

—thread

( biggest show bangtan pertahanan semesta kuat trigger the fever we go up lee jeno mark lee saturday drip never goodbye iphone 14 hybe mendung sore MiracleInCellNo7 NontonTheBi99estShow LazlivexJKT48 LaRochexBibleBuild ) ",0.0,0.0,Neutral
SlikLikeCHRISco,I don’t really care for the colors of the iPhone 14,0.2,0.2,Positive
ashokmalik,Here's everything you need to know about the iPhone 14 Pro and other new Apple gadgets. ,0.4147727272727273,0.005681818181818177,Positive
iammonstarblack,Dynamic island on the iphone 14… hate it.,0.5333333333333333,-0.4,Negative
Scoundrel666,TechRepublic: : iPhone 14 cheat sheet: Everything to know about Apple’s 2022 flagship phones  via ,0.0,0.0,Neutral
Finaticscom,Why would anyone want an iPhone 14 when 13 was the best ever? Dolphins FinsUp ,0.3,1.0,Positive
AsumeTech,"Apple Announced iPhone 14 and iPhone 14 Plus along with AirPods Pro 2 and Apple Watch Series 8 - Check all the details of Release Date, Specs, and Price

AirPodsPro2 AppleWatch8 iPhone14 iPhone14Pro  iOS16, iPhone14ProMax 

",0.0,0.0,Neutral
skidipalpal,Apple watch ultra seharga iphone 14 wtf ,1.0,-0.5,Negative
YT_Blockbuster,"The 7-8% increase in iPhone 14 prices are due to INR dropping by 9% since September last year. 

This shouldn’t matter for non-pro models once they begin making them in India, but this means the Pro models have (atleast a temporary) price hike on Apple’s Online store.",0.22083333333333333,-0.0625,Negative
Harshita511,When they ask you to gift iPhone 14 ,0.0,0.0,Neutral
muammer_ulker,"  I have RedMi, Western people even don't know it. 👀

By the way, prices are something else in here right now. To buy, best iPhone 14 you have to work whole year.",0.30892857142857144,0.3714285714285714,Positive
davicitoloco,"Todas las novedades iPhone 14 y 14 Pro, Apple Watch y AirPods ",0.0,0.0,Neutral
24TrendsIndia,"19. 

📊 Detailed Stats: 
📰 News Related:
Apple Newsroom: iPhone 14 and iPhone 14 Plus
",0.575,0.2,Positive
shubhambagde00,Apple Is Promising Big Things With iPhone 14 Pro’s New 48MP Quad-Pixel Camera ,0.3515151515151515,0.11212121212121212,Positive
24TrendsIndia,"18. iPhone 14 price Delhi

📊 Detailed Stats: 
📰 News Related:
Business Today: Grey Market abuzz with bookings for iPhone 14 Pro and iPhone 14 ...
",0.4166666666666667,0.11666666666666668,Positive
BritishGQ,"It’s a year of elegant refinements for the iPhone 14 and iPhone 14 Pro, and that means the Face ID has been shuffled to the great tech graveyard in the sky.
",0.875,0.65,Positive
igoodsghana,"The iPhone 14 will not feature a physical SIM card tray in the US. All models will be eSIM only. What do you guys think of this? 

The new iPhone 14 and iPhone 14 Plus, featuring the A15 Bionic, Emergency SOS via satellite, a larger 6.7” display, and more starting at $799 ",0.44956709956709956,0.10606060606060606,Positive
Blind_iPhone,Hear what may be the new startup sound for iPhone 14 ,0.42727272727272725,0.2681818181818182,Positive
didi_ekanem,"Scammers ad - “Spin the wheel to win a brand new iPhone 14 for free”
💀💀💀",0.5515151515151515,0.4454545454545455,Positive
CAdabag,Apple’s iPhone 14 puts safety first as financial downturn bites ,0.16666666666666666,0.125,Positive
Awaits2few,"  Surviving big tech dominance, who will buy who. Is Apple going to become the world's biggest cellphone   carrier now that iPhone 14 can directly connect with satellites? Is HubSpot and Salesforce joining team soon?",0.25,0.05,Positive
mspoweruser,"Apple recently launched the iPhone 14 series alongside its new smartwatch and AirPods Pro. Of all the new Apple products, for Steve Jobs' daughter, Eve Jobs, the least impressive seems to be the new iPhone 14 series.  apple EveJobs iphone iPhone13

 ",0.5022727272727273,0.18484848484848482,Positive
rifvmo,iPhone 14 Pro available in South Africa 23 September,0.4,0.4,Positive
UpMyTech,"Apple announces iPhone 14 Pro and Pro Max with always-on display, 48MP camera and A16 Bionic SoC [TechSpot] ",0.0,0.0,Neutral
24TrendsIndia,"4. iPhone 13 Price

🔍 Related Searches: Steve Jobs, iPhone 13 price in India
📊 Detailed Stats: 
📰 News Related:
Livemint: Apple iPhone 13 and iPhone 12 gets cheaper after iPhone 14 ...
",0.5166666666666666,0.13333333333333333,Positive
24TrendsIndia,"18. iPhone 14 price Delhi - 10K+
19.  - 10K+
20. Indian Predator: The Diary of a Serial Killer - 10K+",0.0,0.0,Neutral
mimidollas,I like to skip a year so I’m trading our iPhone 12 for the 14 expeditiously 😆,0.0,0.0,Neutral
Kobe_Desmond,"Ladies and Gent...
Both genders '
Who is the cheapest of all time...???

Iphone 14",0.0,0.0,Neutral
semaisb,"Wait, so what if US resident iPhone 14 users want to travel and not roam. They have to get a new phone?",0.45454545454545453,0.13636363636363635,Positive
EricFitteDuval,Geekbench results show how much faster the iPhone 14 Pro’s A16 chip really is ,0.2,0.2,Positive
drpatfarrell,"Apple debuts iPhone 14, updates Apple Watch, AirPods Pro ",0.0,0.0,Neutral
iPhone_News,iPhone 14 and iPhone 14 Pro silicone and leather case options land before launch ,0.0,0.0,Neutral
demoore44,Not a thing wrong with my iPhone 11 Pro Max but I wanna upgrade to the 14 Pro Max.,0.9,-0.5,Negative
techfashy,Apple iPhone 14 Price In Nigeria Spec And Features ,0.0,0.0,Neutral
Thereke__,  How many retweet to get the iPhone 14 at half price,0.3333333333333333,0.16666666666666669,Positive
badboiclimax,"iPhone 14 wey just wanh drop
Pablo don go dey find UK used",0.0,0.0,Neutral
DamilarePhil,"See if you still dey use iPhone 4s pro max, use am with pride oh. 

No let iPhone 14 people or tweet make you depressed oh. Make nobody pressure you abeg",0.0,0.0,Neutral
GaroweBiz,Apple introduces iPhone 14 and iPhone 14 Plus. iPhone14Pro iPhone14 iPhone14ProMax  ,0.0,0.0,Neutral
philstarlife,iPhone 14 or lower-priced iPhone 12? 🤔 ,0.0,0.0,Neutral
The_Lostchild_,Sugar mommy iPhone 14 is in oooh,0.0,0.0,Neutral
iTolj,I was really hoping usb c charger in iPhone 14 but yet they still have their shitty Lightning !,0.2,0.25,Positive
Bevacizumab2,iPhone proves dat with increasing age…11 12 13 now 14 ….kharcha also increases 😄,0.0,0.3,Positive
Deejay_GD,Didn’t get the iPhone 13 so you know I got to get the 14,0.0,0.0,Neutral
MobileMovieMag,iPhone 14 Pro Max hands-on: In a league of its own ,1.0,0.6,Positive
CNET,"We breakdown everything announced for the iPhone 14 and 14 Plus including their price, features, colors, release date and more ⬇️ ",0.5,0.5,Positive
DavidPapp,"Apple's iPhone 14, Apple Watch Ultra Promise Peace of Mind As Their Killer App     - CNET ",0.0,0.0,Neutral
Skullking266,"I’m getting the iPhone 14 Pro 512GB!!
Upgrading from 2020 SE

Should I get the Black or Purple? 

I love standard black but also the fancy purple could be nice",0.49333333333333335,0.15333333333333335,Positive
Mxtaung,_Majozi 😂😂😂😂leave me alone I was literally drooling yesterday that iPhone 14 Pro is just everything 🤤,0.0,0.0,Neutral
tolmasky,Just now realizing the iPhone 14 Pro doesn’t have WiFi 6E support. Disappointing.,0.7,-0.6,Negative
CAdabag,I’m at Apple HQ – why three new gadgets are even BETTER than iPhone 14 ,0.4772727272727273,0.3181818181818182,Positive
dAndrusco,A Guided Tour of iPhone 14 &amp; iPhone 14 Pro | Apple ,0.0,0.0,Neutral
i_icat,"Top story: How to pre-order the iPhone 14, iPhone 14 Pro and Apple Watch Ultra | Creative Bloq  see more ",0.6666666666666666,0.5,Positive
_oftoday_,"Why now&amp;apos;s a great time to grab an iPhone 12 or 13 at a discount after iPhone 14 launch  Smart buyers could upgrade to iPhone 12 and 13, both with U.S. 5G networks a  ",0.6964285714285714,0.5071428571428571,Positive
sweetholyhon3y,"I like the new Iphone 14 pro max, but I won’t be getting a new phone til the 16 😂",0.45454545454545453,0.13636363636363635,Positive
gehetayuki,Introducing iPhone 14 Pro | Apple  より,0.0,0.0,Neutral
MikeOBrienn,"To clarify, I was not one who complained about 60Hz on the Pixel. I'm also not an ""android fanboy"" - 100% will be buying and reviewing the iPhone 14. Just calling out a bit of a double standard in the tech world",0.06666666666666667,-0.09999999999999999,Negative
liv_459,"if the iPhone 14 cost $1,500 it better autocorrect his lies to the truth",0.5,0.5,Positive
Soya_Cincau,"For the first time ever, there are no iPhones from the iPhone 14 range that's priced under RM4,000 in Malaysia. And it's partly due to the weak Ringgit. ",0.4444444444444444,-0.08333333333333333,Negative
bleekCodes,"My AppleEvent takeaways:

1. Apple Watch Ultra is an amazing piece of tech.

2. The Dynamic Island is a testament to Apple’s brilliant design/marketing prowess.

3. iPhone 14 Pro Max is my next tech purchase.",0.5166666666666666,0.375,Positive
uniondesign,"Best of all, it's early days but that eye is doing FAR better than the literature promises. Your milage may vary (a lot) so they're careful not to promise too much but I can see my iPhone glasses-free basically PERFECTLY from 14""!!! Best they promise is 28"" (longer than my arms)",0.5750000000000001,0.475,Positive
Gizchina,ZTE trolls iPhone 14 Pro' new Dynamic Island design. The ZTE Axon 40 Ultra instead has full-screen more flexible screen with zero holes. ,0.3737373737373737,0.21212121212121213,Positive
ZeroBleek,"My AppleEvent takeaways:

1. Apple Watch Ultra is an amazing piece of tech.

2. The Dynamic Island is a testament to Apple’s brilliant design/marketing prowess.

3. iPhone 14 Pro Max is my next tech purchase.",0.5166666666666666,0.375,Positive
jwyfe4er,its the age of iphone 14 but ateez will still film on a microwave no matter what ,0.0,0.0,Neutral
TrillaMona," 905D313👈🍏🍏.   This are the options I find comfortable on Sportybet,and am 98% sure this bet will make a lot of people rich on Sunday 🙏♥️ probably new iPhone 14 too",0.7233585858585859,0.35284090909090904,Positive
